TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,1.62815e-311,-7.96571e-308,-7.96716e-308,6.95287e-310,6.95145e-310,1.93102e-312,-nan,nan,-nan,6.95287e-310,1.20662e-316,6.95287e-310,7.96577e-308,-7.96577e-308,-1.17761e-319,1.20779e-316,1.20778e-316,1.20796e-316,7.96577e-308,7.9674e-308,0,1.97626e-323,2.07508e-322,6.95145e-310,-7.11144e-315,1.62841e-311,-3.50768e-314,6.95145e-310,6.95287e-310,6.95287e-310,-1.45777e-311,7.96577e-308,0,6.95287e-310,6.95287e-310,1.95906e-314,-1.62865e-311,7.96577e-308,7.96723e-308,0,6.95287e-310,0,-2.98929e-319,5.49249e-308,1.62841e-311,7.16034e-315,0.1,6.95287e-310,
 ,-53.7841,-38.5059,110.055,0.212129,-0.172856,-0.181508,-62.8304,36.4314,-118.934,-0.248221,-0.161828,-0.188574,-13.006,0.221571,2.01451,-0.222007,0.136223,0.0469578,-11.9873,-0.355897,2.12172,0.201908,0.146271,0.0429196,-9.86285,5.49556,5.66266,-0.130064,0.16987,0.427838,-8.47557,-9.26126,-3.96404,0.124549,0.158652,0.428824,-11.9882,-0.355386,2.12163,-0.135892,0.62857,0.395325,-11.9888,-0.35501,2.12157,0.125253,0.633178,0.373017,
 ,-56.9963,-37.3277,119.486,0.249422,-0.144625,-0.195688,-59.1535,34.6885,-122.688,-0.276106,-0.135403,-0.211615,-40.6931,0.957941,1.58462,-0.204435,0.129463,-0.0548139,-40.6931,0.957941,1.58462,0.199688,0.128831,-0.0843412,-35.418,6.6668,5.93867,-0.138397,0.171885,0.292208,-31.6921,-7.76056,-1.91204,0.126848,0.160581,0.307151,-40.6931,0.957941,1.58462,-0.121986,0.641279,0.225052,-40.6931,0.957941,1.58462,0.132711,0.644525,0.189572,
 ,-56.6159,-39.6353,118.039,0.267034,-0.151269,-0.200454,-59.6038,35.0012,-121.042,-0.257448,-0.143492,-0.20076,-44.3815,0.774076,0.615157,-0.221449,0.110376,-0.0528701,-44.3815,0.774076,0.615157,0.196368,0.134677,-0.0763294,-36.8083,8.0096,5.54437,-0.14041,0.183785,0.283348,-32.7006,-8.18964,-2.68253,0.130469,0.165723,0.298356,-44.3815,0.774076,0.615157,-0.122971,0.661395,0.185331,-43.7761,0.762801,1.12585,0.132779,0.654696,0.156558,
 ,-57.4123,-38.4106,119.997,0.257464,-0.144867,-0.194278,-56.5549,37.1634,-118.817,-0.256196,-0.145994,-0.213643,-44.2776,0.918719,1.60145,-0.207498,0.118669,-0.0569105,-44.2776,0.918719,1.60145,0.210134,0.132534,-0.0834112,-36.6779,8.63663,6.48281,-0.14421,0.191989,0.278666,-32.6737,-6.45648,-1.98106,0.125091,0.186489,0.290975,-44.2776,0.918719,1.60145,-0.129018,0.668544,0.179157,-44.2776,0.918719,1.60145,0.118998,0.675278,0.143158,
 ,-54.739,-40.4234,119.414,0.261831,-0.141092,-0.198032,-55.2887,37.2722,-115.965,-0.256639,-0.153718,-0.215625,-43.6921,0.21219,2.3234,-0.213187,0.106128,-0.06096,-43.6921,0.21219,2.3234,0.220761,0.131211,-0.0766812,-36.561,7.13743,7.1158,-0.143038,0.20756,0.261354,-31.1749,-8.34266,-1.12643,0.125026,0.196631,0.294398,-43.9444,0.66664,2.29731,-0.119398,0.681283,0.165964,-43.9433,0.664669,2.29743,0.128043,0.687886,0.125523,
 ,-54.739,-40.4234,119.414,0.261831,-0.141092,-0.198032,-55.2887,37.2722,-115.965,-0.256639,-0.153718,-0.215625,-43.6921,0.21219,2.3234,-0.213187,0.106128,-0.06096,-43.6921,0.21219,2.3234,0.220761,0.131211,-0.0766812,-36.561,7.13743,7.1158,-0.143038,0.20756,0.261354,-31.1749,-8.34266,-1.12643,0.125026,0.196631,0.294398,-43.9444,0.66664,2.29731,-0.119398,0.681283,0.165964,-43.9433,0.664669,2.29743,0.128043,0.687886,0.125523,
 ,-54.739,-40.4234,119.414,0.261831,-0.141092,-0.198032,-55.2887,37.2722,-115.965,-0.256639,-0.153718,-0.215625,-43.6921,0.21219,2.3234,-0.213187,0.106128,-0.06096,-43.6921,0.21219,2.3234,0.220761,0.131211,-0.0766812,-36.561,7.13743,7.1158,-0.143038,0.20756,0.261354,-31.1749,-8.34266,-1.12643,0.125026,0.196631,0.294398,-43.9444,0.66664,2.29731,-0.119398,0.681283,0.165964,-43.9433,0.664669,2.29743,0.128043,0.687886,0.125523,
 ,-54.739,-40.4234,119.414,0.261831,-0.141092,-0.198032,-55.2887,37.2722,-115.965,-0.256639,-0.153718,-0.215625,-43.6921,0.21219,2.3234,-0.213187,0.106128,-0.06096,-43.6921,0.21219,2.3234,0.220761,0.131211,-0.0766812,-36.561,7.13743,7.1158,-0.143038,0.20756,0.261354,-31.1749,-8.34266,-1.12643,0.125026,0.196631,0.294398,-43.9444,0.66664,2.29731,-0.119398,0.681283,0.165964,-43.9433,0.664669,2.29743,0.128043,0.687886,0.125523,
 ,-36.9659,-31.517,102.245,0.0330285,-0.157769,-0.194148,-31.4689,41.5185,-99.5873,0.0089094,-0.157377,-0.235458,-17.3272,-2.11066,2.69721,-0.19916,0.304407,-0.0162701,-17.3272,-2.11066,2.69721,0.218225,0.355668,-0.0151112,-10.1136,3.83064,4.83839,-0.134796,0.629958,0.151785,-4.5378,-22.2176,-2.0094,0.112114,0.59752,0.271699,-17.3272,-2.11066,2.69721,-0.105716,1.08205,0.0102456,-18.7411,-2.16047,2.61912,0.125516,1.06844,-0.0323384,
 ,-35.6849,-30.6394,101.051,0.0297988,-0.15912,-0.190388,-31.5483,42.7724,-99.9403,0.00629875,-0.155913,-0.236268,-16.4466,-2.00217,2.83341,-0.202089,0.303891,-0.0140589,-16.4466,-2.00217,2.83341,0.217816,0.353854,-0.00790083,-10.3962,3.90986,4.81342,-0.136066,0.63923,0.128817,-4.88848,-24.1898,-0.348979,0.105022,0.632633,0.227354,-16.4466,-2.00217,2.83341,-0.108109,1.08818,0.00848992,-16.4466,-2.00217,2.83341,0.130907,1.0908,-0.0445588,
