ID,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,X,Y,Z,x,y,z,w,Class
4132,0.156473,1.08948,0.598505,0.0264149,-0.0960157,0.0243176,0.994732,0.0866058,0.419238,0.531884,0.693246,0.139601,-0.0445488,0.705647,0.178287,0.645728,0.569815,0.0423687,-0.0954349,0.0184777,0.994362,1
4205,0.161199,1.06081,0.562013,0.00236566,-0.089603,0.00316072,0.99597,0.0591447,0.394132,0.522192,0.701318,0.112804,-0.0287823,0.703278,0.161882,0.617085,0.55086,0.0226136,-0.0895001,-0.00376339,0.995723,1
4183,0.160427,1.07014,0.567723,0.0017146,-0.103417,0.00382251,0.994629,0.0628932,0.401191,0.524477,0.702621,0.129303,-0.029853,0.69908,0.16321,0.624799,0.556445,0.0239543,-0.103297,-0.000186017,0.994362,1
7184,0.13883,1.62892,-0.0181698,-0.063896,-0.321275,0.065122,0.942581,0.0776589,0.895264,-0.00713482,-0.014018,-0.0732561,-0.0839275,0.993677,0.161275,1.12898,0.042028,-0.0320689,-0.323752,0.010989,0.945534,0
9026,0.184465,0.859925,0.945751,0.123571,0.0287583,-0.007539,0.99189,0.0655048,0.243713,0.758879,0.715066,0.279769,0.0844674,0.635039,0.173921,0.453045,0.824382,0.163914,0.0284816,-0.00910003,0.986021,1
7081,0.0489816,1.57707,0.0627446,-0.0432453,-0.307386,0.00104217,0.950601,-0.0498801,0.893869,0.0695846,0.0829827,-0.141916,0.0430947,0.985453,0.0398211,1.12772,0.106202,-0.0544988,-0.306882,0.00912713,0.950142,0
7291,0.080983,1.56956,-0.00860482,-0.0618193,-0.200882,-0.0348688,0.977041,-0.0744451,0.895662,0.0131833,-0.00146204,0.190925,0.0824777,0.978132,0.0415111,1.11967,0.0353045,-0.0509501,-0.20117,-0.0310203,0.977738,0
4013,0.157869,1.096,0.416619,-0.0450345,-0.116038,0.0187882,0.992045,0.0687269,0.429687,0.458442,0.586738,0.0858502,-0.0386213,0.804286,0.166595,0.656675,0.459595,-0.049377,-0.116394,0.0123698,0.991898,1
9069,0.231622,0.836953,0.829955,0.100448,0.0395756,0.00144385,0.994154,0.122906,0.20515,0.674793,0.81514,0.0818187,-0.0634789,0.569933,0.227894,0.419804,0.7276,0.138374,0.0396355,-0.000403512,0.989587,1
7037,0.141738,1.56444,0.0458348,-0.0805786,-0.180921,-0.0199619,0.979988,-0.0000822,0.890696,0.100928,0.110432,-0.00739453,-0.000724396,0.993856,0.112783,1.11719,0.109125,-0.0691543,-0.181129,-0.0177006,0.980865,0
9213,0.329087,0.799385,0.593272,0.137404,-0.0122988,0.0181955,0.990272,0.251658,0.187242,0.367373,0.771354,-0.00144197,-0.273837,0.574478,0.345938,0.395608,0.454154,0.190836,-0.0111655,0.0178981,0.981395,1
7279,0.173351,1.5667,-0.0973858,-0.058442,0.163623,-0.0109612,0.984729,0.0698775,0.895715,0.0275327,0.0653761,0.522406,-0.049718,0.848732,0.171529,1.11794,-0.0386649,-0.0690081,0.163423,-0.0143637,0.984035,0
7396,0.00383515,1.55345,-0.00487172,-0.0937128,-0.438448,-0.035595,0.893148,-0.153849,0.880332,0.000995882,0.101544,-0.42524,0.0887189,0.89498,-0.058738,1.10862,0.0551428,-0.0869938,-0.438575,-0.0304829,0.893954,0
7315,-0.0386503,1.54849,-0.160586,-0.0851013,-0.0988738,-0.0219967,0.99121,-0.181651,0.878598,-0.0666341,-0.0392243,0.295534,0.0727901,0.951747,-0.0649089,1.10268,-0.0846088,-0.0884386,-0.0985456,-0.019271,0.991008,0
7320,0.0848177,1.57085,0.0121826,-0.0692349,-0.0711515,-0.017433,0.994907,-0.0486533,0.894929,0.0850231,0.025061,0.315811,0.0211682,0.948255,0.065552,1.12045,0.0714306,-0.0641375,-0.0711428,-0.015643,0.995279,0
7231,0.0320029,1.5449,0.214991,-0.0250699,-0.548645,-0.0676906,0.832934,-0.103647,0.880011,0.0944088,0.127047,-0.223355,0.0876728,0.962437,-0.0304709,1.0985,0.199591,-0.0222405,-0.548855,-0.0668828,0.832941,0
4094,0.121548,1.07336,0.39516,-0.0792446,-0.0946607,0.0279193,0.991958,0.0443675,0.40725,0.471703,0.699629,0.0914166,-0.0279628,0.708082,0.13808,0.636149,0.460585,-0.0648513,-0.0947276,0.0233908,0.993113,1
7213,0.24499,1.21704,-0.580029,-0.501102,-0.0303106,-0.0264441,0.864453,0.0807572,0.894466,0.0191703,0.036954,0.184085,-0.0828123,0.978718,0.206805,0.997107,-0.175284,-0.521201,-0.0326972,-0.0323635,0.852193,0
7066,0.190114,1.56794,0.0867503,-0.058552,-0.347715,-0.0308251,0.935262,0.0495143,0.891054,0.0785677,0.0605422,-0.173899,-0.0294131,0.982461,0.148096,1.11826,0.126389,-0.05596,-0.347614,-0.0257413,0.935612,0
7155,-0.00390045,1.58335,-0.0190214,-0.0363351,-0.00603509,0.0366457,0.998649,-0.0608778,0.896311,0.0375848,0.0298184,0.159883,0.0721191,0.984046,0.028664,1.13229,0.017951,-0.0446965,-0.00637274,0.0357471,0.998341,0
4142,0.159151,1.08386,0.577752,-0.00202301,-0.103206,0.030409,0.994193,0.0968219,0.411113,0.540299,0.704293,0.153171,-0.0496869,0.691405,0.185231,0.63991,0.570763,0.0234885,-0.102426,0.0263509,0.994114,1
9104,0.252824,0.792998,1.10254,0.264484,0.00904435,0.018516,0.96417,0.169275,0.230597,0.778952,0.777474,0.151816,-0.0477488,0.608445,0.265395,0.426875,0.888692,0.257826,0.00929781,0.0171883,0.965994,1
4104,0.198946,1.07563,0.341474,-0.13386,0.0261238,0.00156954,0.990655,0.0945721,0.427885,0.508315,0.68463,0.174858,-0.0502396,0.70582,0.199545,0.644229,0.451675,-0.115613,0.0250926,-0.00672484,0.992955,1
4177,0.167127,1.07892,0.567378,-0.000928039,-0.102907,0.0106424,0.994634,0.077432,0.408366,0.526675,0.702204,0.141371,-0.0392901,0.696692,0.175325,0.632999,0.558004,0.0235945,-0.102627,0.00551231,0.994425,1
7022,0.164602,1.56711,-0.0615338,-0.069841,0.109823,0.00434405,0.991485,0.0730803,0.892877,0.0540122,0.079098,0.281078,-0.0597845,0.954549,0.173068,1.11894,0.0000795,-0.06793,0.109501,-0.00063819,0.991663,0
7350,0.00978923,1.57413,0.0303509,-0.0437139,-0.0933871,0.0261476,0.994326,-0.0635918,0.886425,0.0697306,0.0927185,0.294946,0.0136873,0.950906,0.0301795,1.12184,0.0701538,-0.0395865,-0.0932543,0.0270432,0.994487,0
7276,0.156966,1.55656,-0.106511,-0.0609985,0.296415,-0.0106928,0.953049,0.0825871,0.891324,0.0507945,0.101021,0.630993,-0.0349787,0.768387,0.164557,1.1102,-0.0442831,-0.0753491,0.296008,-0.0149141,0.952092,0
7371,0.169569,1.5731,-0.0494248,-0.102182,-0.294428,-0.0205342,0.949974,0.0236416,0.900982,0.0172284,0.0108728,-0.278369,-0.0299265,0.959946,0.12938,1.13029,0.0338458,-0.101094,-0.293499,-0.0104342,0.950542,0
9031,0.171028,0.804352,1.14004,0.151829,-0.00242573,0.0181501,0.988237,0.0869773,0.188314,0.920324,0.702617,0.312085,0.0704936,0.635581,0.184262,0.398602,0.99936,0.179381,-0.00106793,0.0126785,0.983697,1
7166,0.234558,1.53894,-0.0245027,-0.0832113,0.111916,-0.00383141,0.99022,0.131279,0.870337,0.103952,0.153277,0.294423,-0.104136,0.937538,0.235787,1.09352,0.0464221,-0.0739198,0.111354,-0.0110987,0.990966,0
7208,0.158685,1.44864,-0.266219,-0.2944,-0.0839611,-0.0460512,0.950872,-0.0342416,0.891917,0.0890315,0.0915449,0.131315,0.0499666,0.985839,0.0992245,1.07775,-0.0178235,-0.293164,-0.0826369,-0.0413776,0.951585,0
7259,0.115688,1.57638,-0.0458979,-0.0499945,0.105982,0.054112,0.991635,0.0915717,0.890876,0.040376,0.0865863,0.473535,-0.0670692,0.873939,0.168281,1.12783,-0.00438022,-0.0535604,0.105666,0.0517579,0.991608,0
9011,0.223659,0.764618,0.967796,0.259573,0.0465382,-0.0411895,0.963722,0.0541531,0.204117,0.651365,0.78479,0.163854,0.0188025,0.597414,0.178656,0.389659,0.75105,0.260935,0.0464155,-0.0410136,0.963367,1
9001,0.181574,0.842142,0.921493,0.0986641,0.0358648,-0.000920145,0.994474,0.0752861,0.214169,0.759902,0.709376,0.31594,0.0965201,0.622617,0.178678,0.428663,0.817213,0.145782,0.035248,0.00275312,0.988685,1
7224,0.0453131,1.58317,-0.0820616,-0.0733837,-0.355531,0.0341492,0.931153,-0.0304764,0.900363,-0.0225019,-0.0243699,-0.0040118,0.0332783,0.999141,0.0482055,1.13994,0.000190965,-0.0950532,-0.35532,0.0372195,0.929154,0
7133,0.0963174,1.58003,-0.00319317,0.0186061,0.0514536,0.016666,0.998363,0.0124655,0.901743,-0.00113229,0.00175056,0.218195,-0.0135063,0.97581,0.110518,1.13492,-0.0117708,-0.000459577,0.0511556,0.0161254,0.99856,0
4043,0.164184,1.09226,0.419709,-0.0673446,-0.100691,0.0204788,0.992425,0.0765035,0.423543,0.476775,0.683541,0.0958632,-0.050846,0.721801,0.17404,0.650615,0.473761,-0.0516167,-0.100915,0.0139393,0.993457,1
9195,0.229167,0.8173,0.862202,0.195608,0.0154671,-0.0145298,0.980452,0.10148,0.232213,0.590564,0.80476,0.13875,-0.044938,0.575405,0.213007,0.428245,0.684966,0.227624,0.015433,-0.0172888,0.973473,1
7254,0.223745,1.54189,0.0492023,-0.0597014,-0.0552968,0.0312881,0.996192,0.15129,0.859299,0.120377,0.181295,0.315814,-0.116117,0.924073,0.246245,1.09333,0.104198,-0.0593402,-0.0556604,0.0251939,0.996366,0
7114,0.0908352,1.58779,-0.00326532,-0.00350728,0.0639233,0.02412,0.997657,0.0196118,0.901075,0.0195825,0.0256955,0.233196,-0.0157751,0.971962,0.113197,1.13564,0.00181593,-0.0107347,0.0637467,0.0244715,0.997608,0
7365,0.45604,1.50549,0.0692981,-0.0632346,-0.0269646,-0.039004,0.996872,0.293432,0.839044,0.142678,0.0809881,-0.0209694,-0.167497,0.982317,0.419145,1.05845,0.122601,-0.0564839,-0.0272862,-0.0397541,0.997239,0
7113,0.0928383,1.58632,0.00674721,0.00294809,0.0631703,0.0243954,0.9977,0.021845,0.900814,0.0228337,0.0297323,0.232677,-0.0173324,0.971945,0.115241,1.13554,0.0070652,-0.00647714,0.0629366,0.0250732,0.997681,0
7123,0.0880416,1.58432,-0.00815887,-0.0347413,0.0509336,0.0168561,0.997955,0.00602487,0.899409,0.0475371,0.0519625,0.216782,0.00477846,0.974824,0.103889,1.13136,0.0218405,-0.0330644,0.0508834,0.0144563,0.998052,0
7043,0.15447,1.56712,0.0760083,-0.0542827,-0.156858,-0.0237152,0.985843,0.0150857,0.890242,0.101835,0.111749,0.0192536,-0.0143466,0.993446,0.128042,1.11635,0.116572,-0.0435179,-0.157002,-0.0199048,0.986438,0
4044,0.160051,1.09747,0.422473,-0.0613169,-0.0987577,0.0212846,0.992993,0.0736559,0.429305,0.474949,0.681337,0.0954472,-0.0489824,0.724066,0.170913,0.65646,0.47267,-0.0490943,-0.0989995,0.0143809,0.993772,1
4114,0.156722,1.08032,0.532214,-0.0186615,-0.034381,0.0133629,0.999145,0.066581,0.410222,0.534655,0.69933,0.131259,-0.0309307,0.701963,0.16611,0.636346,0.541189,-0.00100874,-0.0342432,0.00852212,0.999377,1
7304,0.232837,1.5568,0.0396714,-0.0903232,-0.285493,-0.0638101,0.951979,0.0357369,0.895388,0.0683485,0.077882,0.0928076,-0.0318787,0.992121,0.159093,1.11436,0.09848,-0.0820991,-0.285644,-0.0557843,0.953182,0
9184,0.2052,0.858741,0.62801,0.0927285,0.0268745,0.0118085,0.995259,0.113969,0.211918,0.486015,0.828381,0.156661,-0.0785516,0.532045,0.212709,0.430228,0.534327,0.121118,0.0271842,0.0112145,0.992202,1
4122,0.151843,1.09298,0.570288,-0.00534385,-0.0959559,0.0291753,0.994944,0.0868689,0.41826,0.537082,0.695948,0.143343,-0.0436578,0.702284,0.176478,0.646865,0.565354,0.0214972,-0.0951907,0.0246904,0.994921,1
4144,0.16381,1.07696,0.526201,-0.035874,-0.0918321,0.0241171,0.994836,0.087948,0.406287,0.534053,0.708322,0.14059,-0.0465898,0.690177,0.181275,0.634623,0.547841,-0.00947901,-0.0914208,0.019665,0.995573,1
7308,0.203584,1.54971,-0.00620631,-0.0970312,-0.159483,-0.0854053,0.978701,-0.0233327,0.897848,0.0563683,0.0541103,0.224086,0.038605,0.9723,0.117445,1.10827,0.0607131,-0.080608,-0.160537,-0.0784688,0.980598,0
9176,0.185817,0.850435,0.442161,-0.024907,0.0199044,0.0185565,0.999319,0.109694,0.185439,0.465984,0.846078,0.162133,-0.0796479,0.501519,0.203132,0.411394,0.457303,-0.0104425,0.0202175,0.0201679,0.999538,1
9196,0.217983,0.811298,0.861851,0.182972,0.0239164,-0.00668083,0.982804,0.0970733,0.219001,0.605089,0.813619,0.137925,-0.0391314,0.563444,0.206498,0.418837,0.6939,0.217734,0.0242607,-0.0107349,0.975647,1
4048,0.152071,1.09011,0.416089,-0.059966,-0.0872963,0.022335,0.994125,0.0677486,0.421624,0.471971,0.686165,0.0993326,-0.0447858,0.719239,0.164623,0.648977,0.466494,-0.0508844,-0.0875346,0.0158888,0.994734,1
9174,0.186646,0.843381,0.415744,-0.0478563,0.021406,0.0250772,0.99831,0.121682,0.179725,0.469881,0.848317,0.183088,-0.0856584,0.489388,0.21108,0.406689,0.450658,-0.033063,0.0219698,0.0288705,0.998795,1
4091,0.141869,1.08277,0.406922,-0.0814261,-0.102362,0.02925,0.990977,0.0679158,0.415706,0.481621,0.697503,0.109197,-0.0436724,0.706865,0.159858,0.644694,0.472908,-0.0631076,-0.102187,0.0265988,0.992405,1
9113,0.213002,0.813994,0.856928,0.124132,0.0336748,0.00200562,0.991692,0.128144,0.188153,0.610301,0.823959,0.119413,-0.0661631,0.549959,0.221169,0.39437,0.703337,0.224826,0.0299924,0.0281239,0.973531,1
7392,-0.123527,1.48747,0.118789,-0.0914455,-0.491689,-0.0759871,0.862616,-0.321953,0.828948,0.0821337,0.193499,-0.480509,0.158592,0.840546,-0.220323,1.04889,0.155351,-0.0867135,-0.49202,-0.0714944,0.8633,0
7040,0.157693,1.56363,0.0488107,-0.0796889,-0.179282,-0.0198076,0.980365,0.0152436,0.890129,0.102304,0.1119,-0.00415268,-0.0171497,0.993563,0.128573,1.11635,0.110966,-0.0673352,-0.179612,-0.0188101,0.98125,0
7187,0.117912,1.57838,-0.0338352,-0.0516765,0.0557123,0.0149626,0.996996,0.0283791,0.899527,0.0370196,0.0475182,0.290981,-0.0177972,0.955382,0.12956,1.1293,0.00703537,-0.0406697,0.0554514,0.00607549,0.997614,0
4083,0.169348,1.07722,0.416176,-0.0878966,-0.0578317,0.00995875,0.9944,0.0690954,0.411877,0.498636,0.699597,0.116746,-0.040963,0.703744,0.171683,0.636238,0.482922,-0.0618463,-0.0582161,0.0039604,0.996379,1
7202,0.0663078,1.56534,-0.00661684,-0.110827,-0.136872,0.0348301,0.983753,-0.00345207,0.88836,0.110733,0.120168,0.11487,0.0178214,0.985924,0.0865994,1.12424,0.0911021,-0.0983994,-0.136062,0.039661,0.985003,0
4126,0.146135,1.0932,0.575298,-0.0062638,-0.115265,0.0379425,0.99259,0.0944039,0.417942,0.541475,0.695384,0.153395,-0.0465694,0.70053,0.178791,0.648032,0.572517,0.0208104,-0.114262,0.034063,0.992648,1
9214,0.329087,0.799385,0.593272,0.137404,-0.0122988,0.0181955,0.990272,0.251658,0.187242,0.367373,0.771354,-0.00144197,-0.273837,0.574478,0.345938,0.395608,0.454154,0.190836,-0.0111655,0.0178981,0.981395,1
7406,0.0682909,1.54737,-0.0611984,-0.116129,-0.363172,-0.0458456,0.923319,-0.116488,0.881013,-0.019981,0.0910104,-0.356792,0.0925049,0.925127,-0.0043196,1.10508,0.0158693,-0.101526,-0.363963,-0.0412939,0.924942,0
7284,0.0525496,1.5667,-0.0328766,-0.0895316,-0.0721675,-0.0022355,0.993363,-0.0627015,0.892596,0.0674199,0.047916,0.318146,0.0884977,0.942685,0.0454187,1.12031,0.044678,-0.083003,-0.072122,-0.00110601,0.993935,0
7128,0.0777576,1.58392,0.0220108,0.0436938,0.0398878,0.0287469,0.997834,0.00733854,0.901852,-0.00186636,-0.000327905,0.20757,-0.00822911,0.978185,0.101247,1.13692,-0.00383438,0.0126511,0.0391543,0.0259687,0.998816,0
7167,0.231503,1.54349,-0.00992068,-0.0892982,0.0360177,0.00133265,0.995353,0.12826,0.871149,0.104352,0.145603,0.231643,-0.110683,0.955453,0.23369,1.09752,0.0631876,-0.0733364,0.0357624,-0.00227941,0.996663,0
9121,0.213179,0.810052,0.802049,0.0885129,0.0176415,0.0223208,0.995669,0.13288,0.172932,0.653783,0.819233,0.121481,-0.0584798,0.557387,0.228488,0.391568,0.707851,0.130288,0.0188972,0.0178273,0.991136,1
7192,0.087941,1.5585,-0.0498684,-0.0658297,0.316855,0.012565,0.946103,0.0353616,0.888608,0.103978,0.117316,0.519753,0.0266281,0.845804,0.111417,1.11037,0.00839587,-0.0729609,0.315605,-0.00389779,0.946074,0
7359,0.049197,1.50017,-0.290349,-0.0538526,0.00990019,-0.019907,0.998301,-0.0830238,0.824414,-0.222333,0.0169652,0.0715029,0.0295406,0.996859,0.0319746,1.049,-0.245121,-0.0451867,0.00975246,-0.0195227,0.99874,0
4023,0.163991,1.09996,0.415921,-0.0635065,-0.143611,0.0258488,0.987256,0.0805284,0.431206,0.469671,0.678936,0.100056,-0.0545052,0.725303,0.175469,0.659323,0.472029,-0.0580228,-0.144033,0.0180701,0.987705,1
7245,0.0207372,1.58538,0.0571037,-0.0738095,-0.742707,-0.00567518,0.665512,-0.0309829,0.90049,0.0189315,0.0331195,-0.430459,0.0215563,0.901745,-0.0234207,1.14009,0.100228,-0.0639048,-0.742389,0.011132,0.666821,0
9197,0.216928,0.819624,0.844279,0.171846,0.0329275,-0.00498987,0.984561,0.098912,0.220069,0.60293,0.813498,0.141357,-0.0401457,0.562696,0.206948,0.423339,0.685468,0.206173,0.032716,-0.0060417,0.97795,1
4139,0.156874,1.09061,0.574636,0.0025396,-0.104549,0.0261045,0.994174,0.0864766,0.417715,0.531327,0.698922,0.146294,-0.0446611,0.69865,0.178135,0.644953,0.56381,0.0264313,-0.103891,0.0187986,0.99406,1
4012,0.159535,1.09972,0.416411,-0.048446,-0.123308,0.0236845,0.990902,0.0763294,0.432489,0.461549,0.610819,0.0820557,-0.0472527,0.786088,0.171909,0.660418,0.462658,-0.0520363,-0.123699,0.017202,0.990805,1
7207,0.126278,1.50454,-0.158811,-0.220751,-0.110458,-0.0280389,0.968649,-0.0425992,0.88953,0.0971214,0.100561,0.10811,0.0579386,0.987341,0.0822149,1.09804,0.0274149,-0.213016,-0.109946,-0.023859,0.97055,0
9015,0.190444,0.855522,0.884104,0.0711462,0.050813,-0.00471084,0.99616,0.080795,0.22104,0.746393,0.773549,0.199802,0.025789,0.600863,0.18491,0.43558,0.795455,0.135013,0.049696,0.00201077,0.989595,1
7218,0.214892,1.45615,-0.293932,-0.292781,-0.160486,0.00793399,0.942582,0.0622794,0.891576,0.074246,0.0903981,0.147298,-0.0553277,0.983397,0.180128,1.08798,-0.0328274,-0.317304,-0.157641,0.0136183,0.935031,0
9065,0.268851,0.837544,1.05704,0.11045,0.025231,0.00154787,0.99356,0.15932,0.210788,0.883964,0.758231,0.0404805,-0.0766439,0.646199,0.265037,0.422813,0.944955,0.151665,0.0257266,-0.00358184,0.988091,1
9077,0.244284,0.832682,0.795409,0.0979476,0.0178835,0.0243564,0.994733,0.155145,0.210066,0.589106,0.802863,0.0687827,-0.105977,0.582622,0.255932,0.417485,0.669479,0.192672,0.0214801,0.00887563,0.980988,1
9110,0.217705,0.820043,0.774559,0.0630298,-0.00596548,0.0228008,0.997733,0.141528,0.180047,0.645942,0.817798,0.119974,-0.0674792,0.558802,0.235624,0.399615,0.69798,0.115009,-0.00448245,0.0185592,0.993181,1
7230,0.0496583,1.56098,0.152964,-0.0226468,-0.52573,-0.0586004,0.848328,-0.0793671,0.89288,0.0439998,0.064519,-0.199543,0.0753626,0.974854,-0.00506088,1.11371,0.143332,-0.0228303,-0.525749,-0.0558281,0.848498,0
7404,0.0682909,1.54737,-0.0611984,-0.116129,-0.363172,-0.0458456,0.923319,-0.116488,0.881013,-0.019981,0.0910104,-0.356792,0.0925049,0.925127,-0.0043196,1.10508,0.0158693,-0.101526,-0.363963,-0.0412939,0.924942,0
9022,0.188988,0.833533,0.905731,0.104441,0.0296422,0.00563148,0.994073,0.0910783,0.211881,0.694321,0.790545,0.214208,0.0120274,0.573592,0.191805,0.418545,0.774988,0.197433,0.0292983,0.00987628,0.979829,1
9012,0.203989,0.760222,0.965227,0.25018,0.0207073,-0.0322255,0.967441,0.054149,0.191338,0.652688,0.798016,0.154296,0.0147578,0.582363,0.172399,0.379854,0.754529,0.250739,0.0206423,-0.0320168,0.967305,1
9177,0.19989,0.859767,0.478576,0.00669512,0.0292572,0.0100566,0.999499,0.111185,0.19684,0.465229,0.845224,0.171205,-0.0819463,0.499571,0.208871,0.420997,0.467398,0.0180137,0.0293596,0.0110973,0.999345,1
7391,-0.13277,1.46058,0.139212,-0.111908,-0.475378,-0.0888677,0.868099,-0.359992,0.808697,0.119882,0.222276,-0.461847,0.166468,0.842365,-0.24677,1.02537,0.1864,-0.102638,-0.476215,-0.0836753,0.8693,0
9037,0.0821044,0.844891,1.00182,0.0626181,0.0525964,-0.00170953,0.996649,-0.0238915,0.20625,0.882374,0.70727,0.332923,0.023885,0.623186,0.079128,0.424285,0.924059,0.117932,0.0518759,0.00408503,0.991657,1
7407,0.0682909,1.54737,-0.0611984,-0.116129,-0.363172,-0.0458456,0.923319,-0.116488,0.881013,-0.019981,0.0910104,-0.356792,0.0925049,0.925127,-0.0043196,1.10508,0.0158693,-0.101526,-0.363963,-0.0412939,0.924942,0
7016,0.0606683,1.5403,-0.25107,-0.0577713,0.468758,0.0175053,0.881262,0.0598706,0.871293,-0.0945717,0.0826407,0.612204,-0.067813,0.78344,0.0993618,1.09451,-0.207258,-0.0686668,0.468059,0.0128192,0.880932,0
7019,0.272098,1.5358,-0.172799,-0.0476092,0.370746,0.0123318,0.927431,0.236126,0.864236,-0.0297306,0.0495053,0.52847,-0.170018,0.830279,0.298987,1.08848,-0.128927,-0.0648039,0.369977,0.00711023,0.926751,0
7244,0.0120532,1.58482,0.0463618,-0.095888,-0.786899,-0.00979466,0.609508,-0.0490609,0.898453,0.0280063,0.0528733,-0.491145,0.0315517,0.868899,-0.0486038,1.14178,0.09905,-0.0832061,-0.786065,0.0190736,0.612221,0
4134,0.155981,1.09335,0.604384,0.0284019,-0.105135,0.0277565,0.993665,0.0929517,0.424835,0.534103,0.69147,0.144978,-0.048146,0.706069,0.181769,0.65167,0.574538,0.0445726,-0.104507,0.0230998,0.993256,1
7357,-0.0308423,1.54664,-0.20988,-0.073316,-0.049691,0.0109548,0.99601,-0.127117,0.864981,-0.127469,0.00451323,0.337684,0.0285466,0.940816,-0.0245314,1.0957,-0.147064,-0.0639207,-0.0496984,0.00989538,0.996668,0
4111,0.167361,1.07902,0.475163,-0.074006,-0.0633838,0.00694967,0.995217,0.0625705,0.413843,0.539967,0.698558,0.118943,-0.029089,0.704998,0.166789,0.637681,0.530507,-0.0507121,-0.0638498,-0.000259856,0.99667,1
7171,0.151811,1.5764,-0.040329,-0.09114,-0.203015,-0.0102623,0.974871,0.0268257,0.900177,0.0298315,0.0329989,0.0150132,-0.0286728,0.998931,0.131656,1.13064,0.0348039,-0.0811823,-0.20236,0.000244915,0.97594,0
7250,0.0530468,1.56726,0.136625,-0.0250897,-0.297967,0.00616895,0.954227,-0.042024,0.883767,0.120877,0.128017,0.0895756,0.0580564,0.986011,0.0486373,1.11618,0.164505,-0.0364928,-0.297992,0.00369968,0.953863,0
9055,0.268342,0.847328,1.05321,0.110209,0.0300043,0.0100578,0.993405,0.171416,0.220356,0.881669,0.756623,0.0887106,-0.059427,0.645074,0.272438,0.434947,0.941911,0.150631,0.0305125,0.00771831,0.988089,1
9200,0.22101,0.815845,0.827691,0.140384,0.023155,0.000668046,0.989826,0.110701,0.206541,0.599996,0.819182,0.138331,-0.0500836,0.554344,0.216516,0.411024,0.68239,0.200677,0.0234787,-0.00305184,0.979371,1
7014,-0.0939165,1.54953,-0.1366,-0.0502018,0.434312,0.0259106,0.898989,-0.0979028,0.876186,0.00147713,0.0557885,0.583258,-0.00677446,0.810341,-0.0532968,1.10263,-0.101165,-0.059944,0.433677,0.020964,0.898828,0
9008,0.174576,0.844303,0.933785,0.0725919,0.0257336,-0.00799585,0.996998,0.0771357,0.214444,0.711961,0.772772,0.259342,0.0451636,0.577516,0.174366,0.416825,0.804214,0.223683,0.022245,0.0152242,0.974289,1
4131,0.153892,1.0943,0.599681,0.027299,-0.108254,0.0304621,0.993281,0.0949676,0.424582,0.532213,0.690587,0.149413,-0.0491671,0.705937,0.182232,0.652424,0.571921,0.0416913,-0.107666,0.026395,0.992962,1
9029,0.180478,0.847983,1.0449,0.128119,0.0300112,-0.00116915,0.991304,0.0784735,0.228792,0.839516,0.737002,0.284002,0.0852624,0.607372,0.179623,0.438502,0.912792,0.181364,0.0284993,0.00809079,0.98297,1
9043,0.136678,0.778571,1.09888,0.248951,0.0491507,-0.0473455,0.966109,-0.043259,0.219072,0.794861,0.73447,0.253549,0.140441,0.613631,0.0867689,0.403395,0.890383,0.255536,0.0485965,-0.0467749,0.964444,1
7071,0.0590566,1.51057,0.22663,-0.062137,-0.403621,-0.0626407,0.910662,-0.119858,0.844924,0.186545,0.237336,-0.25326,0.0751439,0.934818,-0.0130504,1.06493,0.253226,-0.0567606,-0.403968,-0.0597679,0.911052,0
7248,0.063356,1.58471,0.0875466,-0.018193,-0.471708,0.00671662,0.881542,-0.00730387,0.900855,0.0319759,0.0353034,-0.0986962,0.00463972,0.99448,0.0570271,1.13432,0.108134,-0.0286074,-0.471721,0.00311827,0.881278,0
7302,0.184301,1.56144,0.0292298,-0.0855134,-0.293301,-0.0717122,0.949484,-0.0156376,0.899554,0.0440731,0.0462791,0.0901812,0.0212941,0.994622,0.107089,1.11814,0.08013,-0.0731252,-0.293646,-0.0589605,0.951288,0
4182,0.161592,1.07159,0.570129,0.000559369,-0.0778521,0.000839933,0.996964,0.0585441,0.402461,0.532317,0.696046,0.12368,-0.0251126,0.706819,0.161419,0.625538,0.559125,0.0238948,-0.0778078,-0.0031117,0.996677,1
7027,0.055448,1.56933,-0.0317622,-0.105288,-0.147289,0.0117148,0.983404,-0.0450511,0.893505,0.0749934,0.0801297,0.0348995,0.0520713,0.994811,0.0550375,1.12556,0.0602825,-0.096909,-0.146699,0.0175012,0.984267,0
9101,0.245043,0.842089,0.929666,0.0979633,0.0306915,0.014484,0.994611,0.157596,0.206662,0.776255,0.784375,0.0662128,-0.0767646,0.611947,0.253868,0.423873,0.829621,0.134304,0.0311773,0.0135921,0.990356,1
9109,0.210284,0.817826,0.774532,0.0661147,-0.0256243,0.0384627,0.996741,0.160973,0.178138,0.634868,0.815247,0.145602,-0.0745675,0.555529,0.244932,0.400063,0.694219,0.122721,-0.0233009,0.0384282,0.991423,1
7056,0.113609,1.57842,-0.0238756,-0.0780074,-0.19619,-0.00669672,0.977435,-0.01124,0.900158,0.0386053,0.0422414,-0.0190834,0.0114277,0.99886,0.0952315,1.1298,0.0445275,-0.0781326,-0.195941,-0.00343367,0.977492,0
