REFERENCE FRAME,torso_1
TARGET FRAMES, , , ,left_elbow_1 , , ,  , , ,right_elbow_1 , , ,  , , ,left_hand_1 , , ,  , , ,right_hand_1 , , ,  , , ,left_knee_1 , , ,  , , ,right_knee_1 , , ,  , , ,left_foot_1 , , ,  , , ,right_foot_1 , , , 
 ,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,Rotation_X, Rotation_Y, Rotation_Z, Dist_X, Dist_Y, Dist_Z,
 ,-16.6945,-35.9001,83.4513,-0.075437,-0.149649,-0.182977,-16.6945,-35.9001,83.4513,0.0940476,-0.147025,-0.192564,-16.6945,-35.9001,83.4513,-0.243704,0.37475,0.104027,-16.6945,-35.9001,83.4513,0.256323,0.398391,-0.0398054,-16.6945,-35.9001,83.4513,-0.195509,0.664321,0.0539605,-16.6945,-35.9001,83.4513,0.11023,0.525023,0.430677,-16.6945,-35.9001,83.4513,-0.040448,1.12007,0.0179143,-16.6945,-35.9001,83.4513,0.0473167,1.02323,-0.274866,
 ,-32.3565,-30.646,92.9996,-0.0752211,-0.182367,-0.146758,-32.3565,-30.646,92.9996,0.0791658,-0.140951,-0.183527,-32.3565,-30.646,92.9996,-0.198658,0.353393,0.180938,-32.3565,-30.646,92.9996,0.243483,0.387069,-0.0581069,-32.3565,-30.646,92.9996,-0.222436,0.651103,0.0128425,-32.3565,-30.646,92.9996,0.115919,0.557607,0.362011,-32.3565,-30.646,92.9996,0.0035153,1.11004,-0.0615864,-32.3565,-30.646,92.9996,0.0673283,1.05873,-0.0368665,
 ,-31.8074,-31.2532,93.8553,-0.0697852,-0.178562,-0.147044,-31.8074,-31.2532,93.8553,0.0784905,-0.141995,-0.178829,-31.8074,-31.2532,93.8553,-0.197486,0.351226,0.165806,-31.8074,-31.2532,93.8553,0.238729,0.389198,-0.0455819,-31.8074,-31.2532,93.8553,-0.247694,0.64032,0.0242701,-31.8074,-31.2532,93.8553,0.127511,0.654013,0.14643,-31.8074,-31.2532,93.8553,0.0140222,1.10093,-0.109235,-31.8074,-31.2532,93.8553,0.0753134,1.09453,0.120687,
 ,-30.4938,-32.3044,94.294,-0.0658941,-0.174796,-0.148901,-30.4938,-32.3044,94.294,0.0752016,-0.141694,-0.180527,-30.4938,-32.3044,94.294,-0.196217,0.352184,0.15105,-30.4938,-32.3044,94.294,0.239318,0.38656,-0.0419808,-30.4938,-32.3044,94.294,-0.270251,0.63137,0.0107584,-30.4938,-32.3044,94.294,0.147629,0.661952,0.0772795,-30.4938,-32.3044,94.294,0.014124,1.10084,-0.109509,-30.4938,-32.3044,94.294,0.0653914,1.09468,0.157531,
 ,-20.696,-31.4928,92.3227,-0.083855,-0.168168,-0.148399,-20.696,-31.4928,92.3227,0.0730265,-0.143039,-0.18288,-20.696,-31.4928,92.3227,-0.212468,0.38011,0.0841084,-20.696,-31.4928,92.3227,0.23428,0.383471,-0.0227642,-20.696,-31.4928,92.3227,-0.264373,0.631621,0.0525726,-20.696,-31.4928,92.3227,0.17117,0.662778,0.0214325,-20.696,-31.4928,92.3227,0.0154363,1.08804,-0.178828,-20.696,-31.4928,92.3227,0.0470968,1.09937,0.172226,
 ,-16.8704,-31.1214,90.5491,-0.0997931,-0.163597,-0.145742,-16.8704,-31.1214,90.5491,0.0749471,-0.142669,-0.180803,-16.8704,-31.1214,90.5491,-0.219119,0.39474,0.0666226,-16.8704,-31.1214,90.5491,0.238996,0.38921,-0.00270962,-16.8704,-31.1214,90.5491,-0.249267,0.627736,0.117886,-16.8704,-31.1214,90.5491,0.175159,0.663222,0.0280947,-16.8704,-31.1214,90.5491,0.017674,1.08095,-0.20597,-16.8704,-31.1214,90.5491,0.0463831,1.10231,0.163255,
 ,-15.1458,-30.8211,89.4588,-0.0787726,-0.159281,-0.152979,-15.1458,-30.8211,89.4588,0.063218,-0.144568,-0.183423,-15.1458,-30.8211,89.4588,-0.229301,0.374237,0.0377014,-15.1458,-30.8211,89.4588,0.230936,0.383948,0.013499,-15.1458,-30.8211,89.4588,-0.231889,0.612767,0.204714,-15.1458,-30.8211,89.4588,0.179889,0.661293,0.0670148,-15.1458,-30.8211,89.4588,0.00589825,1.06705,-0.243298,-15.1458,-30.8211,89.4588,0.0435954,1.10719,0.130423,
 ,-14.4903,-31.2121,86.0429,-0.064818,-0.159883,-0.165964,-14.4903,-31.2121,86.0429,0.0649025,-0.173682,-0.183328,-14.4903,-31.2121,86.0429,-0.260863,0.341528,0.00751028,-14.4903,-31.2121,86.0429,0.230759,0.385879,0.080717,-14.4903,-31.2121,86.0429,-0.110719,0.506083,0.453297,-14.4903,-31.2121,86.0429,0.1875,0.661124,0.0915969,-14.4903,-31.2121,86.0429,-0.0642183,1.02626,-0.226333,-14.4903,-31.2121,86.0429,0.0229542,1.11868,0.0126644,
 ,-15.8718,-31.1099,87.525,-0.0695398,-0.160539,-0.165753,-15.8718,-31.1099,87.525,0.0709119,-0.181598,-0.17692,-15.8718,-31.1099,87.525,-0.256291,0.349824,0.0169114,-15.8718,-31.1099,87.525,0.236776,0.379978,0.119244,-15.8718,-31.1099,87.525,-0.113156,0.531733,0.42264,-15.8718,-31.1099,87.525,0.232338,0.645327,0.0979571,-15.8718,-31.1099,87.525,-0.066803,1.05191,-0.137795,-15.8718,-31.1099,87.525,-0.016722,1.1116,-0.0220651,
 ,-15.8205,-30.8153,87.2768,-0.0711971,-0.157723,-0.166549,-15.8205,-30.8153,87.2768,0.0724915,-0.182257,-0.176122,-15.8205,-30.8153,87.2768,-0.255748,0.351099,0.0163013,-15.8205,-30.8153,87.2768,0.236345,0.378096,0.122979,-15.8205,-30.8153,87.2768,-0.111792,0.563114,0.381199,-15.8205,-30.8153,87.2768,0.251755,0.638226,0.094269,-15.8205,-30.8153,87.2768,-0.0835583,1.06702,-0.103894,-15.8205,-30.8153,87.2768,-0.0321845,1.10823,-0.0279909,
